,FCFPS,ROIC
2009-12,0.0,16.2
2010-12,13.49,10.82
2011-12,-4.11,21.68
2012-12,-1.39,7.51
2013-12,-5.96,0.11
2014-12,-5.17,-23.75
2015-12,-5.18,-13.36
2016-12,-12.33,-7.46
2017-12,-12.26,-9.52
2018-12,-17.77,-51.09
TTM,0.0,-10.5
