,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,5.42
1,1,2010-12,-0.2,5.44
2,2,2011-12,0.0,4.95
3,3,2012-12,0.32,5.99
4,4,2013-12,0.05,5.28
5,5,2014-12,-0.4,5.7
6,6,2015-12,0.34,6.23
7,7,2016-12,0.36,6.83
8,8,2017-12,-0.33,7.03
9,9,2018-12,-1.78,6.88
10,10,TTM,0.0,6.9
