,FCFPS,ROIC
2009-12,0.0,37.77
2010-12,0.03,47.63
2011-12,3.72,212.05
2012-12,-0.21,-6.04
2013-12,0.23,5.24
2014-12,-0.12,0.83
2015-12,0.29,6.23
2016-12,-0.32,-6.46
2017-12,-0.28,-4.27
2018-12,0.38,8.98
TTM,0.0,-14.06
