,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,0.0,1.99
1,1,1,1,1,2011-12,1.43,4.82
2,2,2,2,2,2012-12,0.85,4.56
3,3,3,3,3,2013-12,0.72,5.14
4,4,4,4,4,2014-12,0.96,3.87
5,5,5,5,5,2015-12,0.27,1.88
6,6,6,6,6,2016-12,1.03,2.14
7,7,7,7,7,2017-12,0.71,1.54
8,8,8,8,8,2018-12,0.68,4.13
9,9,9,9,9,2019-12,1.04,4.96
10,10,10,10,10,TTM,0.0,4.96
