,FCFPS,ROIC
2011-12,0.0,0.0
2012-12,0.0,0.0
2013-12,0.0,0.0
2014-12,0.0,0.0
2015-04,-15.74,0.0
2015-12,0.0,-290.27
2016-04,-16.31,0.0
2017-04,-10.82,0.0
2018-04,1.35,-53.73
2019-04,-2.5,-35.72
TTM,0.0,-27.04
