,FCFPS,ROIC
2009-12,0.0,0
2010-12,-13.7,0
2011-12,7.78,0
2012-12,5.46,0
2013-12,4.69,0
2014-12,4.03,0
2015-12,-0.76,0
2016-12,-0.24,0
2017-12,-0.41,0
2018-12,-0.3,0
TTM,0.0,0
