,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2010-12,0.0,0.0
1,1,1,1,1,1,1,2011-12,0.0,0.0
2,2,2,2,2,2,2,2012-12,0.0,0.0
3,3,3,3,3,3,3,2013-12,0.0,-47.77
4,4,4,4,4,4,4,2014-12,0.0,-34.0
5,5,5,5,5,5,5,2015-12,0.0,-6.63
6,6,6,6,6,6,6,2016-12,0.0,-5.08
7,7,7,7,7,7,7,2017-12,6.41,-1.24
8,8,8,8,8,8,8,2018-12,7.74,1.94
9,9,9,9,9,9,9,2019-12,7.85,4.58
10,10,10,10,10,10,10,TTM,0.0,4.58
