,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,7.04
1,1,1,2010-12,-0.68,-5.26
2,2,2,2011-12,-1.22,-10.35
3,3,3,2012-12,-1.14,-10.37
4,4,4,2013-12,-1.03,-11.91
5,5,5,2014-12,-1.85,-23.99
6,6,6,2015-12,-1.58,-37.42
7,7,7,2016-12,-2.13,-44.77
8,8,8,2017-12,-1.87,-81.9
9,9,9,2018-12,-1.61,-160.73
10,10,10,TTM,0.0,-18.69
