,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-09,-0.48,-44.67
1,1,1,1,2011-09,-0.17,-47.57
2,2,2,2,2012-09,-0.11,-19.98
3,3,3,3,2013-09,-0.01,-1.63
4,4,4,4,2014-09,0.3,49.53
5,5,5,5,2015-09,0.11,47.54
6,6,6,6,2016-09,0.35,6.83
7,7,7,7,2017-09,0.55,7.35
8,8,8,8,2018-09,0.69,6.81
9,9,9,9,2019-09,1.32,7.38
10,10,10,10,TTM,0.0,6.11
