,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-04,4.88,8.44
1,1,1,2011-04,3.9,8.18
2,2,2,2012-04,4.03,7.32
3,3,3,2013-04,6.56,8.36
4,4,4,2014-04,5.26,8.51
5,5,5,2015-04,4.81,3.88
6,6,6,2016-04,9.37,6.27
7,7,7,2017-04,8.16,5.67
8,8,8,2018-04,7.95,11.68
9,9,9,2019-04,7.1,4.99
10,10,10,TTM,0.0,4.99
