,FCFPS,ROIC
2009-12,0.0,0.44
2010-12,0.07,10.53
2011-12,-0.24,-1.24
2012-12,0.4,-7.42
2013-12,0.14,-5.83
2014-12,-0.35,-0.15
2015-12,-0.25,-21.37
2016-12,0.0,-2.39
2017-12,0.81,3.04
2018-12,0.67,7.44
TTM,0.0,7.09
