,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,0.0,19.04
1,1,1,1,2011-12,0.0,19.92
2,2,2,2,2012-12,0.17,0.59
3,3,3,3,2013-12,0.99,10.08
4,4,4,4,2014-12,1.27,11.18
5,5,5,5,2015-12,1.76,9.03
6,6,6,6,2016-12,3.0,19.42
7,7,7,7,2017-12,5.33,23.39
8,8,8,8,2018-12,5.94,26.85
9,9,9,9,2019-12,6.79,17.22
10,10,10,10,TTM,0.0,17.22
