,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,13.65
1,1,1,1,2010-12,9.39,5.51
2,2,2,2,2011-12,0.71,29.36
3,3,3,3,2012-12,3.86,12.71
4,4,4,4,2013-12,2.43,11.23
5,5,5,5,2014-12,1.22,4.51
6,6,6,6,2015-12,1.11,9.01
7,7,7,7,2016-12,0.94,8.95
8,8,8,8,2017-12,0.55,5.16
9,9,9,9,2018-12,2.53,-24.73
10,10,10,10,TTM,0.0,-15.83
