,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,4.54
1,1,1,1,1,1,1,2010-12,0.78,-4.01
2,2,2,2,2,2,2,2011-12,-0.35,-10.81
3,3,3,3,3,3,3,2012-12,0.0,-38.45
4,4,4,4,4,4,4,2013-12,1.92,42.56
5,5,5,5,5,5,5,2014-12,0.57,-20.67
6,6,6,6,6,6,6,2015-12,1.73,47.87
7,7,7,7,7,7,7,2016-12,1.01,-11.78
8,8,8,8,8,8,8,2017-12,-0.57,34.13
9,9,9,9,9,9,9,2018-12,2.12,32.71
10,10,10,10,10,10,10,TTM,0.0,31.26
