,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,6.94,2.3
1,1,1,1,2011-12,4.73,1.9
2,2,2,2,2012-12,1.81,-2.32
3,3,3,3,2013-12,-3.45,-1.24
4,4,4,4,2014-12,1.69,-1.03
5,5,5,5,2015-12,5.63,-0.95
6,6,6,6,2016-12,-150.07,5.05
7,7,7,7,2017-12,17.0,9.37
8,8,8,8,2018-12,9.07,1.13
9,9,9,9,2019-12,17.27,1.51
10,10,10,10,TTM,0.0,1.51
