,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,1.99
1,1,1,1,1,2010-12,-0.35,3.24
2,2,2,2,2,2011-12,-0.57,2.93
3,3,3,3,3,2012-12,0.95,1.13
4,4,4,4,4,2013-12,0.82,2.85
5,5,5,5,5,2014-12,0.77,2.09
6,6,6,6,6,2015-12,0.87,3.54
7,7,7,7,7,2016-12,0.55,3.58
8,8,8,8,8,2017-12,1.24,5.17
9,9,9,9,9,2018-12,1.21,6.23
10,10,10,10,10,TTM,0.0,6.49
