,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,0.0
1,1,2010-12,0.0,0.0
2,2,2011-12,0.0,0.0
3,3,2012-12,0.0,116.04
4,4,2013-12,0.0,104.01
5,5,2014-12,0.0,-37.01
6,6,2015-12,-1.82,-39.64
7,7,2016-12,-2.29,-46.22
8,8,2017-12,-3.29,-68.56
9,9,2018-12,-3.71,-57.35
10,10,TTM,0.0,-35.13
