,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,5.53
1,1,2010-12,1.07,-7.96
2,2,2011-12,3.39,0.79
3,3,2012-12,5.31,5.24
4,4,2013-12,4.37,3.31
5,5,2014-12,3.13,2.98
6,6,2015-12,5.33,-26.59
7,7,2016-12,7.14,6.27
8,8,2017-12,3.15,10.82
9,9,2018-12,1.96,4.32
10,10,TTM,0.0,-7.74
