,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,10.43
1,1,1,2010-12,3.53,14.72
2,2,2,2011-12,2.58,2.92
3,3,3,2012-12,-1.68,10.53
4,4,4,2013-12,-0.69,-12.12
5,5,5,2014-12,0.25,4.57
6,6,6,2015-12,2.25,2.41
7,7,7,2016-12,2.04,-2.81
8,8,8,2017-12,2.54,0.2
9,9,9,2018-12,1.81,3.07
10,10,10,TTM,0.0,10.94
