,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-141.18
1,1,1,2010-12,0.0,-14.57
2,2,2,2011-12,0.22,-0.32
3,3,3,2012-12,-3.28,-47.16
4,4,4,2013-12,-3.41,-61.79
5,5,5,2014-12,-2.37,-75.35
6,6,6,2015-12,-1.64,-93.99
7,7,7,2016-12,-1.26,-70.92
8,8,8,2017-12,-1.62,-63.83
9,9,9,2018-12,-1.48,0.0
10,10,10,TTM,0.0,0.0
