,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-03,0.0,0.0
1,1,1,1,2011-03,0.0,-113.86
2,2,2,2,2012-03,0.0,-124.08
3,3,3,3,2013-03,0.0,-209.5
4,4,4,4,2014-03,0.0,0.0
5,5,5,5,2015-03,0.0,0.0
6,6,6,6,2016-03,0.0,-558.32
7,7,7,7,2016-12,-0.6,-213.03
8,8,8,8,2017-12,-0.37,-66.95
9,9,9,9,2018-12,-0.24,-22.11
10,10,10,10,TTM,0.0,-21.19
