,FCFPS,ROIC
2009-12,0.0,9.06
2010-12,1.1,7.85
2011-12,-0.77,8.69
2012-12,-0.34,14.67
2013-12,1.96,12.66
2014-12,0.47,11.85
2015-12,-0.65,8.5
2016-12,2.75,6.16
2017-12,-2.44,6.71
2018-12,1.54,8.59
TTM,0.0,8.29
