,FCFPS,ROIC
2010-01,0.0,8.28
2011-01,1.6,18.0
2012-01,1.07,11.68
2013-01,0.86,6.46
2014-01,0.87,6.88
2015-01,1.17,8.86
2016-01,0.47,-17.72
2017-01,-0.93,0.28
2018-01,1.03,12.36
2019-01,0.96,-1.91
TTM,0.0,-4.17
