,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2008-12,0.0,-174.13
1,1,1,2010-03,0.0,0.0
2,2,2,2011-03,0.0,0.0
3,3,3,2012-03,0.0,0.0
4,4,4,2013-03,0.0,0.0
5,5,5,2014-03,0.0,9.94
6,6,6,2015-12,-1.39,-144.25
7,7,7,2016-12,-1.3,-83.78
8,8,8,2017-12,-0.58,-65.88
9,9,9,2018-12,-0.82,-85.58
10,10,10,TTM,0.0,-69.65
