,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-04,0,44.61
1,1,1,1,2010-04,0,26.71
2,2,2,2,2011-04,0,33.22
3,3,3,3,2012-04,0,46.03
4,4,4,4,2013-04,0,47.31
5,5,5,5,2014-04,0,45.78
6,6,6,6,2015-04,0,5.86
7,7,7,7,2016-04,0,7.41
8,8,8,8,2017-04,0,6.85
9,9,9,9,2018-04,0,10.6
10,10,10,10,TTM,0,10.6
