,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-03,0.0,0.0
1,1,1,1,2011-03,0.0,0.0
2,2,2,2,2012-03,1.29,0.0
3,3,3,3,2013-03,0.69,2.04
4,4,4,4,2014-03,1.41,1.19
5,5,5,5,2015-03,1.99,3.33
6,6,6,6,2016-03,1.79,2.71
7,7,7,7,2017-03,1.16,2.57
8,8,8,8,2018-03,1.35,2.0
9,9,9,9,2019-03,1.97,0.44
10,10,10,10,TTM,0.0,7.12
