,FCFPS,ROIC
2009-12,0.0,26.88
2010-12,2.95,24.61
2011-12,3.35,26.28
2012-12,4.93,22.79
2013-12,5.34,21.08
2014-12,6.32,18.12
2015-12,6.39,21.88
2016-12,8.8,30.32
2017-12,17.59,21.52
2018-12,7.26,11.06
TTM,0.0,13.43
