,FCFPS,ROIC
2009-12,0.0,10.31
2010-12,2.38,12.55
2011-12,4.4,14.53
2012-12,7.71,17.8
2013-12,4.92,21.32
2014-12,7.05,23.92
2015-12,8.41,28.56
2016-12,9.32,31.46
2017-12,9.35,33.46
2018-12,14.25,38.31
TTM,0.0,29.98
