,FCFPS,ROIC
2009-12,0.0,-12.92
2010-12,2.16,38.22
2011-12,1.34,26.16
2012-12,1.24,12.96
2013-12,0.66,8.47
2014-12,0.84,4.03
2015-12,2.12,9.99
2016-12,1.76,-2.13
2017-12,2.06,11.55
2018-12,1.61,21.61
TTM,0.0,24.43
