,FCFPS,ROIC
2009-12,0.0,22.55
2010-12,2.88,26.16
2011-12,1.52,7.33
2012-12,0.32,-12.37
2013-12,-0.31,-19.03
2014-12,0.27,-26.65
2015-12,0.39,0.75
2016-12,-0.02,-21.0
2017-12,-0.77,-5.02
2018-12,-0.24,-4.75
TTM,0.0,-0.12
