,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,4.74
1,1,1,1,1,1,2010-12,-0.03,7.26
2,2,2,2,2,2,2011-12,-8.29,3.72
3,3,3,3,3,3,2012-12,-12.19,2.81
4,4,4,4,4,4,2013-12,-5.29,-6.41
5,5,5,5,5,5,2014-12,-4.98,3.09
6,6,6,6,6,6,2015-12,-4.47,-27.42
7,7,7,7,7,7,2016-12,-0.38,-8.44
8,8,8,8,8,8,2017-12,-1.03,-6.59
9,9,9,9,9,9,2018-12,-1.37,11.24
10,10,10,10,10,10,TTM,0.0,9.99
