,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,4.92
1,1,1,1,1,2010-12,-0.49,7.23
2,2,2,2,2,2011-12,-0.78,4.57
3,3,3,3,3,2012-12,1.8,4.99
4,4,4,4,4,2013-12,2.68,9.33
5,5,5,5,5,2014-12,1.25,6.49
6,6,6,6,6,2015-12,1.9,6.79
7,7,7,7,7,2016-12,4.5,4.5
8,8,8,8,8,2017-12,1.78,-1.89
9,9,9,9,9,2018-12,-0.65,1.8
10,10,10,10,10,TTM,0.0,4.58
