,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,0.0
1,1,1,1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2,2,2,2011-12,0.0,-6.67
3,3,3,3,3,3,3,2012-12,0.0,2.01
4,4,4,4,4,4,4,2013-12,0.0,0.91
5,5,5,5,5,5,5,2014-12,14.7,-1.7
6,6,6,6,6,6,6,2015-12,-6.66,-0.09
7,7,7,7,7,7,7,2016-12,-3.36,1.38
8,8,8,8,8,8,8,2017-12,-19.34,0.38
9,9,9,9,9,9,9,2018-12,-26.47,-0.78
10,10,10,10,10,10,10,TTM,0.0,-0.09
