,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-06,0.0,0.0
1,1,1,1,2011-06,0.0,0.0
2,2,2,2,2012-06,0.0,10.74
3,3,3,3,2013-06,0.0,13.04
4,4,4,4,2014-06,0.0,13.37
5,5,5,5,2015-06,1.32,8.65
6,6,6,6,2016-06,1.51,15.98
7,7,7,7,2017-06,2.06,18.25
8,8,8,8,2018-06,2.84,0.0
9,9,9,9,2019-06,2.79,0.0
10,10,10,10,TTM,0.0,0.0
