,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,9.24
1,1,1,2010-12,0.88,8.09
2,2,2,2011-12,0.68,8.86
3,3,3,2012-12,0.77,8.5
4,4,4,2013-12,1.06,10.19
5,5,5,2014-12,1.08,10.61
6,6,6,2015-12,1.04,8.05
7,7,7,2016-12,0.64,11.14
8,8,8,2017-12,1.38,10.98
9,9,9,2018-12,2.55,13.82
10,10,10,TTM,0.0,14.13
