,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,-22.83
1,1,1,2010-12,0.0,3.86
2,2,2,2011-12,8.18,-5.66
3,3,3,2012-12,4.03,2.82
4,4,4,2013-12,3.03,5.75
5,5,5,2014-12,5.52,5.75
6,6,6,2015-12,7.34,8.43
7,7,7,2016-12,0.54,9.54
8,8,8,2017-12,3.68,13.81
9,9,9,2018-12,4.07,2.0
10,10,10,TTM,0.0,2.81
