,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2009-12,0.0,0.0
1,1,1,1,2010-12,0.0,0.0
2,2,2,2,2011-12,0.0,0.0
3,3,3,3,2012-12,0.0,1.11
4,4,4,4,2013-12,0.0,43.24
5,5,5,5,2014-12,0.01,-0.8
6,6,6,6,2015-12,3.83,2.56
7,7,7,7,2016-12,0.15,2.25
8,8,8,8,2017-12,1.6,0.25
9,9,9,9,2018-12,1.37,0.83
10,10,10,10,TTM,0.0,-1.67
