,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,6.72
1,1,1,2010-12,4.72,10.9
2,2,2,2011-12,-0.48,11.4
3,3,3,2012-12,5.07,9.38
4,4,4,2013-12,4.53,11.96
5,5,5,2014-12,3.95,13.4
6,6,6,2015-12,5.24,14.46
7,7,7,2016-12,7.85,14.95
8,8,8,2017-12,8.19,16.25
9,9,9,2018-12,4.99,15.92
10,10,10,TTM,0.0,13.71
