,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-10,1.85,0
1,1,1,1,1,2011-10,-51.83,0
2,2,2,2,2,2012-10,-14.26,0
3,3,3,3,3,2013-10,-9.34,0
4,4,4,4,4,2014-10,-31.39,0
5,5,5,5,5,2015-10,-40.95,0
6,6,6,6,6,2016-10,34.15,0
7,7,7,7,7,2017-10,55.99,0
8,8,8,8,8,2018-10,8.24,0
9,9,9,9,9,2019-10,-38.14,0
10,10,10,10,10,TTM,0.0,0
