,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-09,5.9,35.16
1,1,1,2011-09,3.29,12.48
2,2,2,2012-09,1.25,10.67
3,3,3,2013-09,4.21,11.94
4,4,4,2014-09,1.97,12.03
5,5,5,2015-09,-1.38,9.64
6,6,6,2016-09,2.01,9.07
7,7,7,2017-09,5.73,10.86
8,8,8,2018-09,3.2,16.01
9,9,9,2019-09,2.64,18.26
10,10,10,TTM,0.0,17.34
