,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-10,-64.52,-238.02
1,1,1,1,2011-10,-13.69,0.0
2,2,2,2,2012-10,-54.92,-384.38
3,3,3,3,2013-10,-13.04,-98.75
4,4,4,4,2014-10,-37.42,-48.16
5,5,5,5,2015-10,-33.95,-26.71
6,6,6,6,2016-10,-26.92,-32.26
7,7,7,7,2017-10,-20.28,-26.13
8,8,8,8,2018-10,0.93,-29.42
9,9,9,9,2019-10,-1.96,-49.91
10,10,10,10,TTM,0.0,-49.91
