,FCFPS,ROIC
2010-12,0.19,26.54
2011-12,-1.31,1.26
2012-12,0.39,9.09
2013-12,-0.72,6.95
2014-12,-3.07,7.79
2015-12,3.97,16.19
2016-12,7.06,20.69
2017-12,-0.17,27.29
2018-12,-0.69,15.37
2019-12,2.91,11.31
TTM,0.0,11.31
