,FCFPS,ROIC
2010-10,1.2,4.55
2011-10,0.13,6.73
2012-10,0.21,10.99
2013-10,0.5,12.24
2014-10,-0.42,7.85
2015-10,-0.54,3.58
2016-10,0.03,3.48
2017-10,2.6,2.19
2018-10,0.14,4.83
2019-10,-1.42,-0.97
TTM,0.0,-0.97
