,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,8.2
1,1,1,2010-12,4.87,9.66
2,2,2,2011-12,5.37,10.21
3,3,3,2012-12,6.42,9.68
4,4,4,2013-12,7.36,8.69
5,5,5,2014-12,7.71,9.47
6,6,6,2015-12,8.73,8.96
7,7,7,2016-12,9.06,6.4
8,8,8,2017-12,10.47,8.09
9,9,9,2018-12,12.25,7.65
10,10,10,TTM,0.0,8.38
