,FCFPS,ROIC
2010-09,0.22,3.32
2011-09,0.21,4.57
2012-09,0.19,3.68
2013-09,0.47,14.24
2014-09,0.94,15.11
2015-09,1.5,19.64
2016-09,2.14,24.04
2017-09,2.41,21.53
2018-09,2.46,25.5
2019-09,2.14,12.73
TTM,0.0,12.0
