,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,14.33
1,1,1,1,1,1,1,2010-12,3.81,10.41
2,2,2,2,2,2,2,2011-12,3.3,7.3
3,3,3,3,3,3,3,2012-12,2.53,6.92
4,4,4,4,4,4,4,2013-12,1.7,9.03
5,5,5,5,5,5,5,2014-12,1.29,6.85
6,6,6,6,6,6,6,2015-12,1.17,7.54
7,7,7,7,7,7,7,2016-12,0.69,9.56
8,8,8,8,8,8,8,2017-12,0.66,6.55
9,9,9,9,9,9,9,2018-12,0.18,10.5
10,10,10,10,10,10,10,TTM,0.0,20.09
