,Unnamed: 0,Unnamed: 0.1,FCFPS,ROIC
0,0,2009-12,0.0,7.77
1,1,2010-12,0.0,9.22
2,2,2011-12,0.0,11.89
3,3,2012-12,-0.09,19.87
4,4,2013-12,-0.34,14.81
5,5,2014-12,1.1,16.98
6,6,2015-12,0.4,3.16
7,7,2016-12,-0.39,-1.82
8,8,2017-12,-1.46,8.87
9,9,2018-12,-0.09,-6.62
10,10,TTM,0.0,-8.37
