,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,28.41
1,1,1,1,1,1,2010-12,11.49,29.96
2,2,2,2,2,2,2011-12,12.0,31.15
3,3,3,3,3,3,2012-12,12.87,32.57
4,4,4,4,4,4,2013-12,11.8,29.24
5,5,5,5,5,5,2014-12,12.64,21.41
6,6,6,6,6,6,2015-12,13.82,25.32
7,7,7,7,7,7,2016-12,15.02,21.6
8,8,8,8,8,8,2017-12,11.71,9.67
9,9,9,9,9,9,2018-12,13.82,14.3
10,10,10,10,10,10,TTM,0.0,10.63
