,FCFPS,ROIC
2009-12,0.0,0
2010-12,0.43,0
2011-12,0.25,0
2012-12,1.27,0
2013-12,0.95,0
2014-12,0.87,0
2015-12,0.81,0
2016-12,1.17,0
2017-12,1.26,0
2018-12,1.78,0
TTM,0.0,0
