,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2010-11,0.63,33.41
1,1,1,2011-11,-0.19,3.96
2,2,2,2012-11,0.71,9.14
3,3,3,2013-11,-0.01,7.33
4,4,4,2014-11,-0.04,5.53
5,5,5,2015-11,0.52,1.41
6,6,6,2016-11,0.49,3.07
7,7,7,2017-11,0.27,-17.33
8,8,8,2018-11,0.8,9.0
9,9,9,2019-11,-0.3,-2.14
10,10,10,TTM,0.0,-2.14
