,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,0.22
1,1,1,2010-12,-2.93,0.02
2,2,2,2011-12,-4.34,-6.59
3,3,3,2012-12,-0.06,-6.28
4,4,4,2013-12,-0.76,-9.06
5,5,5,2014-12,-0.72,-0.44
6,6,6,2015-12,0.65,10.42
7,7,7,2016-12,0.01,0.33
8,8,8,2017-12,0.06,-16.09
9,9,9,2018-12,-0.26,-6.85
10,10,10,TTM,0.0,0.16
