,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,9.19
1,1,1,1,1,1,1,2010-12,0.47,4.55
2,2,2,2,2,2,2,2011-12,-0.23,10.78
3,3,3,3,3,3,3,2012-12,-0.41,10.43
4,4,4,4,4,4,4,2013-12,0.18,10.91
5,5,5,5,5,5,5,2014-12,0.73,10.28
6,6,6,6,6,6,6,2015-12,0.21,7.45
7,7,7,7,7,7,7,2016-12,0.21,7.86
8,8,8,8,8,8,8,2017-12,0.7,7.99
9,9,9,9,9,9,9,2018-12,0.96,10.72
10,10,10,10,10,10,10,TTM,0.0,11.57
