,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-05,3.92,13.5
1,1,1,1,1,1,2011-05,2.46,15.22
2,2,2,2,2,2,2012-05,0.92,14.61
3,3,3,3,3,3,2013-05,1.72,11.71
4,4,4,4,4,4,2014-05,2.19,7.71
5,5,5,5,5,5,2015-05,-1.71,18.93
6,6,6,6,6,6,2016-05,3.53,16.61
7,7,7,7,7,7,2017-05,4.78,18.77
8,8,8,8,8,8,2018-05,4.38,24.57
9,9,9,9,9,9,2019-05,5.58,23.58
10,10,10,10,10,10,TTM,0.0,11.73
