,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2009-12,0.0,8.25
1,1,1,1,1,2010-12,0.47,3.61
2,2,2,2,2,2011-12,0.65,6.33
3,3,3,3,3,2012-12,0.58,6.31
4,4,4,4,4,2013-12,0.55,11.62
5,5,5,5,5,2014-12,0.16,4.95
6,6,6,6,6,2015-12,0.34,2.59
7,7,7,7,7,2016-12,0.33,4.87
8,8,8,8,8,2017-12,0.05,1.64
9,9,9,9,9,2018-12,-0.02,1.71
10,10,10,10,10,TTM,0.0,2.41
