,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,2010-12,13.1,-8.14
1,1,1,1,1,2011-12,15.01,5.7
2,2,2,2,2,2012-12,0.79,11.47
3,3,3,3,3,2013-12,-0.47,-47.76
4,4,4,4,4,2014-12,5.51,-31.9
5,5,5,5,5,2015-12,-4.63,-8.05
6,6,6,6,6,2016-12,-0.76,-25.55
7,7,7,7,7,2017-12,-1.14,-15.2
8,8,8,8,8,2018-12,-1.26,-45.29
9,9,9,9,9,2019-12,0.12,0.0
10,10,10,10,10,TTM,0.0,0.0
