,FCFPS,ROIC
2009-12,0,-25.05
2010-12,0,-60.0
2011-12,0,-150.15
2012-12,0,-32.08
2013-12,0,-65.18
2014-12,0,-34.39
2015-12,0,-25.4
2016-12,0,-32.23
2017-12,0,-27.63
2018-12,0,-31.54
TTM,0,-33.8
