,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-07,1.71,8.86
1,1,1,1,1,1,2011-07,2.15,13.11
2,2,2,2,2,2,2012-07,1.33,20.7
3,3,3,3,3,3,2013-07,2.35,9.31
4,4,4,4,4,4,2014-07,1.21,15.87
5,5,5,5,5,5,2015-07,0.7,66.61
6,6,6,6,6,6,2016-07,0.82,18.25
7,7,7,7,7,7,2017-07,-0.34,6.07
8,8,8,8,8,8,2018-07,-0.77,4.77
9,9,9,9,9,9,2019-07,1.39,0.31
10,10,10,10,10,10,TTM,0.0,1.67
