,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,14.01
1,1,1,1,1,1,2010-12,1.92,23.76
2,2,2,2,2,2,2011-12,1.76,45.67
3,3,3,3,3,3,2012-12,1.68,41.61
4,4,4,4,4,4,2013-12,1.7,30.66
5,5,5,5,5,5,2014-12,2.01,0.0
6,6,6,6,6,6,2015-12,1.75,0.0
7,7,7,7,7,7,2016-12,3.19,0.0
8,8,8,8,8,8,2017-12,2.08,0.0
9,9,9,9,9,9,2018-12,2.43,0.0
10,10,10,10,10,10,TTM,0.0,0.0
