,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2010-12,0.38,5.84
1,1,1,1,1,1,2011-12,1.06,6.77
2,2,2,2,2,2,2012-12,-0.13,5.85
3,3,3,3,3,3,2013-12,0.38,6.23
4,4,4,4,4,4,2014-12,-1.33,6.22
5,5,5,5,5,5,2015-12,1.01,6.0
6,6,6,6,6,6,2016-12,-1.11,6.04
7,7,7,7,7,7,2017-12,-0.6,4.9
8,8,8,8,8,8,2018-12,-0.34,6.6
9,9,9,9,9,9,2019-12,-2.42,6.33
10,10,10,10,10,10,TTM,0.0,6.33
