,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,0,2009-12,0.0,13.7
1,1,1,1,1,1,1,2010-12,1.0,14.19
2,2,2,2,2,2,2,2011-12,0.4,12.1
3,3,3,3,3,3,3,2012-12,0.72,11.1
4,4,4,4,4,4,4,2013-12,0.78,13.72
5,5,5,5,5,5,5,2014-12,0.86,9.22
6,6,6,6,6,6,6,2015-12,1.33,9.22
7,7,7,7,7,7,7,2016-12,1.1,7.77
8,8,8,8,8,8,8,2017-12,0.89,7.65
9,9,9,9,9,9,9,2018-12,0.98,7.5
10,10,10,10,10,10,10,TTM,0.0,8.15
