,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,-0.3,9.31
1,1,1,1,2011-12,0.11,10.72
2,2,2,2,2012-12,2.27,11.58
3,3,3,3,2013-12,1.52,11.71
4,4,4,4,2014-12,-0.04,12.68
5,5,5,5,2015-12,0.74,12.56
6,6,6,6,2016-12,1.27,11.66
7,7,7,7,2017-12,0.41,11.97
8,8,8,8,2018-12,1.96,12.81
9,9,9,9,2019-12,0.73,14.25
10,10,10,10,TTM,0.0,14.25
