,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,FCFPS,ROIC
0,0,0,0,0,0,2009-12,0.0,7.67
1,1,1,1,1,1,2010-12,-1.32,8.29
2,2,2,2,2,2,2011-12,0.39,8.36
3,3,3,3,3,3,2012-12,1.04,7.22
4,4,4,4,4,4,2013-12,3.32,10.04
5,5,5,5,5,5,2014-12,3.7,14.38
6,6,6,6,6,6,2015-12,3.98,12.91
7,7,7,7,7,7,2016-12,2.86,14.4
8,8,8,8,8,8,2017-12,5.65,20.5
9,9,9,9,9,9,2018-12,5.02,15.32
10,10,10,10,10,10,TTM,0.0,14.68
