,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FCFPS,ROIC
0,0,0,2009-12,0.0,11.84
1,1,1,2010-12,7.49,12.48
2,2,2,2011-12,4.83,11.91
3,3,3,2012-12,-2.01,9.74
4,4,4,2013-12,-1.52,9.09
5,5,5,2014-12,5.3,6.14
6,6,6,2015-12,5.86,3.86
7,7,7,2016-12,12.38,5.61
8,8,8,2017-12,15.55,5.89
9,9,9,2018-12,16.34,6.64
10,10,10,TTM,0.0,4.75
