,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,FCFPS,ROIC
0,0,0,0,2010-12,1.03,10.57
1,1,1,1,2011-12,0.0,9.86
2,2,2,2,2012-12,0.0,12.06
3,3,3,3,2013-12,1.57,6.29
4,4,4,4,2014-12,1.58,7.54
5,5,5,5,2015-12,1.45,7.76
6,6,6,6,2016-12,2.09,23.47
7,7,7,7,2017-12,0.77,6.63
8,8,8,8,2018-12,1.74,10.88
9,9,9,9,2019-12,2.69,10.64
10,10,10,10,TTM,0.0,10.64
